suburb,rooms,type,price,method,sellerg,distance,bedroom2,bathroom,car,landsize,yearbuilt,councilarea,regionname,year,month,day,season,street_name
Altona,3,u,605000.0,S,Barlow,13.8,3.0,1.0,2.0,181.0,,Hobsons Bay,Western Metropolitan,2017,2,25,Winter,Railway
Altona,3,h,753000.0,S,Barlow,13.8,3.0,2.0,2.0,529.0,,Hobsons Bay,Western Metropolitan,2016,6,27,Summer,McIntyre
Altona,2,h,857000.0,SP,hockingstuart,13.8,2.0,2.0,1.0,675.0,1950.0,Hobsons Bay,Western Metropolitan,2016,11,27,Autumn,Maidstone
Altona,3,h,1500000.0,S,Barlow,13.8,3.0,1.0,1.0,929.0,,Hobsons Bay,Western Metropolitan,2016,5,28,Spring,Bent
Altona,3,u,730000.0,SP,Barlow,13.8,3.0,2.0,1.0,70.0,2014.0,Hobsons Bay,Western Metropolitan,2016,5,28,Spring,Blyth
Altona,3,h,900000.0,S,Sweeney,13.8,3.0,1.0,4.0,697.0,,Hobsons Bay,Western Metropolitan,2016,5,28,Spring,Kookaburra
Altona,3,h,740000.0,S,Greg,13.8,3.0,1.0,2.0,604.0,,Hobsons Bay,Western Metropolitan,2016,8,28,Summer,Civic
Altona,4,h,931000.0,S,Sweeney,13.8,4.0,2.0,3.0,532.0,1970.0,Hobsons Bay,Western Metropolitan,2016,8,28,Summer,Curtin
Altona,2,h,535600.0,SP,Compton,13.8,2.0,1.0,1.0,154.0,1996.0,Hobsons Bay,Western Metropolitan,2016,7,30,Summer,David
Altona North,5,h,1085000.0,S,FN,11.1,5.0,3.0,6.0,592.0,1965.0,Hobsons Bay,Western Metropolitan,2016,3,9,Spring,Hearn
Altona North,3,h,781000.0,S,Jas,11.1,3.0,1.0,2.0,533.0,1970.0,Hobsons Bay,Western Metropolitan,2016,3,9,Spring,Knapp
Altona North,3,h,750000.0,SP,Jas,11.1,3.0,1.0,3.0,554.0,,Hobsons Bay,Western Metropolitan,2017,4,3,Spring,Hatherley
Altona North,2,t,421000.0,S,hockingstuart,11.1,2.0,1.0,1.0,77.0,2009.0,Hobsons Bay,Western Metropolitan,2017,4,3,Spring,Marion
Altona North,3,h,1405000.0,S,Sweeney,11.1,3.0,1.0,3.0,655.0,,Hobsons Bay,Western Metropolitan,2017,4,3,Spring,Mills
Altona North,3,h,683000.0,S,FN,11.1,3.0,1.0,2.0,534.0,1967.0,Hobsons Bay,Western Metropolitan,2016,4,6,Spring,Carthy
Altona North,3,h,623000.0,S,Sweeney,11.1,3.0,1.0,3.0,540.0,,Hobsons Bay,Western Metropolitan,2016,4,6,Spring,Harris
Altona North,3,h,720000.0,VB,Greg,11.1,3.0,2.0,1.0,0.0,2012.0,Hobsons Bay,Western Metropolitan,2016,6,8,Summer,Little
Altona North,3,h,588000.0,S,Williams,11.1,3.0,1.0,1.0,328.0,1970.0,Hobsons Bay,Western Metropolitan,2016,7,5,Summer,Mills
Altona North,3,h,710000.0,PI,Village,11.1,3.0,1.0,3.0,540.0,1960.0,Hobsons Bay,Western Metropolitan,2016,7,11,Summer,Binns
Altona North,4,h,875000.0,SP,Jas,11.1,3.0,1.0,4.0,559.0,1965.0,Hobsons Bay,Western Metropolitan,2016,8,10,Summer,Allan
Altona North,3,h,700000.0,VB,Jas,11.1,3.0,1.0,3.0,554.0,,Hobsons Bay,Western Metropolitan,2016,10,12,Autumn,Hatherley
Altona North,2,t,640000.0,S,Williams,11.1,2.0,1.0,1.0,252.0,1965.0,Hobsons Bay,Western Metropolitan,2017,11,3,Autumn,Mason
Altona North,4,h,650000.0,SP,Williams,11.1,4.0,1.0,4.0,558.0,,Hobsons Bay,Western Metropolitan,2016,12,6,Winter,Allan
Altona North,3,h,675000.0,S,hockingstuart,11.1,3.0,2.0,2.0,171.0,2012.0,Hobsons Bay,Western Metropolitan,2016,5,14,Spring,May
Altona North,3,h,708000.0,S,Greg,11.1,3.0,1.0,2.0,585.0,1960.0,Hobsons Bay,Western Metropolitan,2016,10,15,Autumn,Beevers
Altona North,4,h,965000.0,SP,Gunn&Co,11.1,4.0,1.0,4.0,851.0,,Hobsons Bay,Western Metropolitan,2016,10,15,Autumn,Murphy
Altona North,3,h,680000.0,S,Sweeney,11.1,3.0,1.0,3.0,551.0,,Hobsons Bay,Western Metropolitan,2016,11,19,Autumn,Beevers
Altona North,3,h,770000.0,SP,hockingstuart,11.1,3.0,1.0,3.0,602.0,,Hobsons Bay,Western Metropolitan,2016,11,19,Autumn,Neal
Altona North,3,h,923000.0,S,Greg,11.1,3.0,1.0,2.0,740.0,,Hobsons Bay,Western Metropolitan,2016,5,22,Spring,Duosa
Altona North,4,h,693000.0,SP,Raine&Horne,11.1,4.0,2.0,4.0,315.0,2008.0,Hobsons Bay,Western Metropolitan,2016,5,22,Spring,Millers
Altona North,3,h,620000.0,SP,Hunter,11.1,5.0,2.0,2.0,276.0,2010.0,Hobsons Bay,Western Metropolitan,2016,8,22,Summer,Chambers
Altona North,3,h,728500.0,S,Jas,11.1,3.0,1.0,1.0,531.0,1960.0,Hobsons Bay,Western Metropolitan,2016,8,22,Summer,Gadsden
Altona North,3,h,931000.0,S,hockingstuart,11.1,3.0,2.0,1.0,590.0,1950.0,Hobsons Bay,Western Metropolitan,2016,8,22,Summer,Hansen
Altona North,3,h,988000.0,S,Sweeney,11.1,3.0,1.0,4.0,715.0,2008.0,Hobsons Bay,Western Metropolitan,2016,8,22,Summer,Prismall
Altona North,3,h,590000.0,S,Village,11.1,3.0,1.0,2.0,561.0,,Hobsons Bay,Western Metropolitan,2016,4,23,Spring,McIntosh
Altona North,2,h,610000.0,S,RT,11.1,2.0,1.0,2.0,691.0,,Hobsons Bay,Western Metropolitan,2016,9,24,Autumn,May
Altona North,3,h,815000.0,S,hockingstuart,11.1,3.0,2.0,3.0,555.0,1960.0,Hobsons Bay,Western Metropolitan,2017,2,25,Winter,Hill
Altona North,4,h,970000.0,S,Greg,11.1,4.0,1.0,2.0,708.0,,Hobsons Bay,Western Metropolitan,2017,2,25,Winter,May
Altona North,4,h,760000.0,S,Hunter,11.1,4.0,1.0,3.0,668.0,,Hobsons Bay,Western Metropolitan,2016,6,27,Summer,Chambers
Altona North,4,t,847500.0,S,RT,11.1,4.0,3.0,1.0,252.0,,Hobsons Bay,Western Metropolitan,2016,6,27,Summer,Mason
Altona North,4,h,1200000.0,SP,RT,11.1,4.0,1.0,4.0,633.0,1960.0,Hobsons Bay,Western Metropolitan,2016,11,27,Autumn,Cresser
Altona North,3,h,700000.0,SP,Hunter,11.1,3.0,1.0,1.0,557.0,,Hobsons Bay,Western Metropolitan,2016,11,27,Autumn,McIntosh
Altona North,3,h,625000.0,PI,Hunter,11.1,3.0,1.0,1.0,536.0,,Hobsons Bay,Western Metropolitan,2016,5,28,Spring,Knapp
Altona North,2,u,292000.0,S,Jas,11.1,2.0,1.0,1.0,153.0,1970.0,Hobsons Bay,Western Metropolitan,2016,8,28,Summer,Blackshaws
Armadale,2,u,599000.0,S,Jellis,6.3,2.0,1.0,1.0,0.0,1964.0,Stonnington,Southern Metropolitan,2016,3,9,Spring,Mercer
Armadale,2,u,550000.0,VB,Noel,6.3,2.0,1.0,0.0,861.0,,Stonnington,Southern Metropolitan,2016,3,12,Spring,Adelaide
Armadale,3,u,995000.0,S,Marshall,6.3,3.0,2.0,2.0,0.0,1998.0,Stonnington,Southern Metropolitan,2016,3,12,Spring,Denbigh
Armadale,3,t,1205000.0,S,Jellis,6.3,3.0,2.0,2.0,101.0,2000.0,Stonnington,Southern Metropolitan,2016,3,12,Spring,High
Armadale,3,h,1939000.0,S,Jellis,6.3,3.0,2.0,2.0,296.0,1889.0,Stonnington,Southern Metropolitan,2016,3,12,Spring,Llaneast
Armadale,1,u,421500.0,S,Biggin,6.3,1.0,1.0,0.0,0.0,,Stonnington,Southern Metropolitan,2016,3,12,Spring,Northcote
Armadale,3,h,1870000.0,S,Hodges,6.3,3.0,1.0,1.0,217.0,1888.0,Stonnington,Southern Metropolitan,2017,4,3,Spring,Cambridge
Armadale,2,u,678000.0,S,hockingstuart,6.3,2.0,1.0,2.0,0.0,,Stonnington,Southern Metropolitan,2017,4,3,Spring,Fulton
Armadale,3,t,1918000.0,SP,Jellis,6.3,3.0,2.0,2.0,0.0,1995.0,Stonnington,Southern Metropolitan,2017,4,3,Spring,Mercer
Armadale,2,u,660000.0,SP,hockingstuart,6.3,2.0,1.0,1.0,0.0,,Stonnington,Southern Metropolitan,2017,4,3,Spring,Wattletree
Armadale,3,h,2050000.0,S,Marshall,6.3,3.0,2.0,1.0,205.0,1910.0,Stonnington,Southern Metropolitan,2017,4,3,Spring,Willis
Armadale,2,u,700000.0,VB,Jellis,6.3,2.0,1.0,2.0,0.0,,Stonnington,Southern Metropolitan,2016,4,6,Spring,Denbigh
Armadale,2,u,3625000.0,S,Jellis,6.3,3.0,2.0,2.0,0.0,2006.0,Stonnington,Southern Metropolitan,2016,4,6,Spring,Myamyn
Armadale,4,h,3000000.0,VB,Jellis,6.3,4.0,2.0,2.0,1581.0,1934.0,Stonnington,Southern Metropolitan,2016,4,6,Spring,Orrong
Armadale,5,h,1525000.0,PI,Jellis,6.3,8.0,2.0,2.0,693.0,,Stonnington,Southern Metropolitan,2016,7,5,Summer,Dandenong
Armadale,3,u,735000.0,PI,Marshall,6.3,3.0,2.0,1.0,2113.0,1970.0,Stonnington,Southern Metropolitan,2016,7,5,Summer,Mercer
Armadale,2,u,825000.0,S,Jellis,6.3,2.0,1.0,1.0,0.0,,Stonnington,Southern Metropolitan,2016,7,5,Summer,Mercer
Armadale,3,t,1586000.0,S,RT,6.3,2.0,2.0,2.0,246.0,,Stonnington,Southern Metropolitan,2016,7,5,Summer,Orrong
Armadale,2,u,645000.0,S,Marshall,6.3,3.0,1.0,1.0,0.0,1960.0,Stonnington,Southern Metropolitan,2016,8,10,Summer,Kooyong
Armadale,1,h,1435000.0,SP,Jellis,6.3,2.0,2.0,1.0,144.0,1900.0,Stonnington,Southern Metropolitan,2016,8,10,Summer,William
Armadale,1,u,280000.0,PI,hockingstuart,6.3,1.0,1.0,1.0,0.0,1975.0,Stonnington,Southern Metropolitan,2016,10,9,Autumn,Dandenong
Armadale,1,u,400000.0,PI,hockingstuart,6.3,1.0,1.0,1.0,0.0,,Stonnington,Southern Metropolitan,2016,10,12,Autumn,Armadale
Armadale,2,h,1780000.0,S,Marshall,6.3,2.0,2.0,2.0,0.0,,Stonnington,Southern Metropolitan,2016,10,12,Autumn,Mercer
Armadale,2,u,592500.0,S,hockingstuart,6.3,2.0,1.0,1.0,0.0,1970.0,Stonnington,Southern Metropolitan,2016,10,12,Autumn,Sutherland
Armadale,2,h,1210000.0,S,Marshall,6.3,2.0,1.0,0.0,249.0,1910.0,Stonnington,Southern Metropolitan,2016,12,11,Winter,New
Armadale,4,h,2801000.0,S,Marshall,6.3,4.0,2.0,2.0,624.0,1900.0,Stonnington,Southern Metropolitan,2016,12,11,Winter,Northcote
Armadale,1,u,390000.0,S,Jellis,6.3,1.0,1.0,0.0,881.0,,Stonnington,Southern Metropolitan,2016,5,14,Spring,Wattletree
Armadale,3,h,1800000.0,PI,RT,6.3,3.0,2.0,2.0,405.0,1910.0,Stonnington,Southern Metropolitan,2016,10,15,Autumn,High
Armadale,4,h,2200000.0,PI,Jellis,6.3,4.0,1.0,2.0,495.0,1900.0,Stonnington,Southern Metropolitan,2016,10,15,Autumn,Llaneast
Armadale,1,u,324000.0,S,Jellis,6.3,1.0,1.0,1.0,0.0,,Stonnington,Southern Metropolitan,2016,4,16,Spring,Orrong
Armadale,6,h,5525000.0,S,Marshall,6.3,5.0,3.0,4.0,1491.0,1935.0,Stonnington,Southern Metropolitan,2016,9,17,Autumn,Dandenong
Armadale,2,h,1125000.0,S,RT,6.3,3.0,1.0,2.0,169.0,,Stonnington,Southern Metropolitan,2016,9,17,Autumn,Rose
Armadale,3,h,2250000.0,S,Marshall,6.3,3.0,3.0,1.0,301.0,,Stonnington,Southern Metropolitan,2016,9,17,Autumn,Rose
Armadale,3,h,2360000.0,S,hockingstuart,6.3,3.0,2.0,0.0,336.0,,Stonnington,Southern Metropolitan,2017,3,18,Spring,Auburn
Armadale,2,h,1900000.0,VB,Jellis,6.3,2.0,2.0,0.0,207.0,,Stonnington,Southern Metropolitan,2017,3,18,Spring,Hume
Armadale,1,u,440000.0,SP,Jellis,6.3,1.0,1.0,1.0,0.0,1970.0,Stonnington,Southern Metropolitan,2017,3,18,Spring,Orrong
Armadale,2,u,490000.0,PI,Ray,6.3,2.0,1.0,1.0,0.0,1966.0,Stonnington,Southern Metropolitan,2016,6,18,Summer,Dandenong
Armadale,3,h,2365000.0,S,Marshall,6.3,3.0,2.0,1.0,316.0,,Stonnington,Southern Metropolitan,2016,6,18,Summer,Glassford
Armadale,3,h,1300000.0,VB,Jellis,6.3,2.0,1.0,2.0,212.0,1900.0,Stonnington,Southern Metropolitan,2016,6,18,Summer,New
Armadale,3,u,732000.0,S,Gary,6.3,3.0,2.0,2.0,0.0,,Stonnington,Southern Metropolitan,2016,6,18,Summer,Orrong
Armadale,2,u,704000.0,SP,Greg,6.3,2.0,1.0,1.0,0.0,1969.0,Stonnington,Southern Metropolitan,2016,11,19,Autumn,Armadale
Armadale,2,u,620000.0,VB,Marshall,6.3,3.0,1.0,1.0,0.0,1970.0,Stonnington,Southern Metropolitan,2016,11,19,Autumn,Kooyong
Armadale,3,h,1900000.0,S,Marshall,6.3,3.0,1.0,2.0,328.0,1900.0,Stonnington,Southern Metropolitan,2016,5,22,Spring,Denbigh
Armadale,1,u,315000.0,SP,Fletchers,6.3,1.0,1.0,1.0,0.0,,Stonnington,Southern Metropolitan,2016,8,22,Summer,Sutherland
Armadale,1,u,450000.0,PI,hockingstuart,6.3,1.0,1.0,1.0,0.0,,Stonnington,Southern Metropolitan,2016,9,24,Autumn,Derby
Armadale,2,u,710000.0,S,Jellis,6.3,2.0,1.0,1.0,2471.0,1970.0,Stonnington,Southern Metropolitan,2017,2,25,Winter,Armadale
Armadale,2,u,872000.0,S,Jellis,6.3,2.0,1.0,1.0,1194.0,1953.0,Stonnington,Southern Metropolitan,2017,2,25,Winter,Dandenong
Armadale,2,u,598000.0,S,hockingstuart,6.3,2.0,1.0,1.0,0.0,1970.0,Stonnington,Southern Metropolitan,2017,2,25,Winter,Denbigh
Armadale,3,h,1285000.0,S,Marshall,6.3,3.0,1.0,2.0,186.0,1920.0,Stonnington,Southern Metropolitan,2017,2,25,Winter,Sutherland
Armadale,4,h,3660000.0,S,Jellis,6.3,4.0,3.0,2.0,421.0,,Stonnington,Southern Metropolitan,2017,2,25,Winter,Union
Armadale,2,u,520000.0,S,hockingstuart,6.3,1.0,1.0,1.0,0.0,1970.0,Stonnington,Southern Metropolitan,2016,6,27,Summer,Dandenong
Armadale,4,h,3625000.0,S,Jellis,6.3,4.0,1.0,2.0,709.0,1900.0,Stonnington,Southern Metropolitan,2016,11,27,Autumn,Denbigh
Armadale,4,h,4200000.0,VB,Kay,6.3,4.0,3.0,3.0,563.0,2000.0,Stonnington,Southern Metropolitan,2016,11,27,Autumn,Hampden
Armadale,3,t,1101000.0,S,Jellis,6.3,3.0,1.0,2.0,103.0,2000.0,Stonnington,Southern Metropolitan,2016,11,27,Autumn,High
Armadale,3,h,3512500.0,S,Marshall,6.3,3.0,2.0,2.0,617.0,1998.0,Stonnington,Southern Metropolitan,2016,11,27,Autumn,Mercer
Armadale,4,h,2000000.0,PI,Marshall,6.3,4.0,3.0,4.0,544.0,,Stonnington,Southern Metropolitan,2016,5,28,Spring,Kooyong
Armadale,3,u,869000.0,S,Jellis,6.3,2.0,1.0,1.0,0.0,1940.0,Stonnington,Southern Metropolitan,2016,5,28,Spring,Mercer
Armadale,5,h,2810000.0,S,Marshall,6.3,5.0,2.0,2.0,617.0,,Stonnington,Southern Metropolitan,2016,8,28,Summer,Llaneast
Armadale,2,u,565000.0,S,Ray,6.3,3.0,1.0,1.0,0.0,,Stonnington,Southern Metropolitan,2016,8,28,Summer,Orrong
Armadale,1,u,567000.0,S,hockingstuart,6.3,1.0,1.0,1.0,0.0,2013.0,Stonnington,Southern Metropolitan,2016,8,28,Summer,Orrong
Armadale,2,u,546000.0,SP,hockingstuart,6.3,2.0,0.0,0.0,0.0,,Stonnington,Southern Metropolitan,2016,7,30,Summer,Denbigh
Armadale,2,u,471500.0,S,Ray,6.3,2.0,1.0,1.0,0.0,1980.0,Stonnington,Southern Metropolitan,2016,7,30,Summer,Malvern
Ascot Vale,2,u,455000.0,S,Nelson,5.9,3.0,1.0,2.0,0.0,,Moonee Valley,Western Metropolitan,2016,3,9,Spring,Roxburgh
Ascot Vale,3,h,940000.0,S,Nelson,5.9,3.0,1.0,2.0,298.0,1920.0,Moonee Valley,Western Metropolitan,2016,3,12,Spring,Rothwell
Ascot Vale,2,u,467000.0,SP,Brad,5.9,2.0,1.0,1.0,0.0,1980.0,Moonee Valley,Western Metropolitan,2016,3,12,Spring,Rothwell
Ascot Vale,3,h,1380000.0,SP,Nelson,5.9,3.0,2.0,2.0,277.0,1910.0,Moonee Valley,Western Metropolitan,2017,4,3,Spring,Francis
Ascot Vale,2,u,490000.0,VB,Jellis,5.9,2.0,1.0,1.0,423.0,1970.0,Moonee Valley,Western Metropolitan,2017,4,3,Spring,Harold
Ascot Vale,4,h,1850000.0,S,Brad,5.9,4.0,3.0,1.0,478.0,1900.0,Moonee Valley,Western Metropolitan,2017,4,3,Spring,Parade
Ascot Vale,3,h,1284000.0,S,Woodards,5.9,3.0,1.0,2.0,623.0,1938.0,Moonee Valley,Western Metropolitan,2017,4,3,Spring,Walter
Ascot Vale,3,h,971000.0,SP,Nelson,5.9,3.0,2.0,2.0,285.0,1900.0,Moonee Valley,Western Metropolitan,2016,4,6,Spring,Epsom
Ascot Vale,2,h,710000.0,PI,Nelson,5.9,2.0,1.0,1.0,214.0,1890.0,Moonee Valley,Western Metropolitan,2016,4,6,Spring,Geddes
Ascot Vale,6,h,2425000.0,PI,Brad,5.9,6.0,3.0,2.0,1014.0,1887.0,Moonee Valley,Western Metropolitan,2016,4,6,Spring,Maribyrnong
Ascot Vale,2,h,750000.0,SP,Maddison,5.9,2.0,1.0,1.0,226.0,1920.0,Moonee Valley,Western Metropolitan,2016,4,6,Spring,Roseberry
Ascot Vale,2,h,1053000.0,S,Nelson,5.9,2.0,1.0,1.0,269.0,1900.0,Moonee Valley,Western Metropolitan,2016,6,8,Summer,Fenton
Ascot Vale,3,h,1377000.0,S,Nelson,5.9,3.0,1.0,1.0,417.0,1900.0,Moonee Valley,Western Metropolitan,2016,6,8,Summer,McCully
Ascot Vale,3,h,970000.0,S,Brad,5.9,3.0,1.0,2.0,350.0,1904.0,Moonee Valley,Western Metropolitan,2016,7,5,Summer,Epsom
Ascot Vale,2,h,940000.0,S,Nelson,5.9,2.0,1.0,1.0,330.0,,Moonee Valley,Western Metropolitan,2016,7,5,Summer,Hurtle
Ascot Vale,2,h,751000.0,PI,Nelson,5.9,2.0,1.0,1.0,118.0,1890.0,Moonee Valley,Western Metropolitan,2016,7,5,Summer,Kent
Ascot Vale,2,h,950000.0,SP,Raine,5.9,2.0,1.0,1.0,173.0,1900.0,Moonee Valley,Western Metropolitan,2016,7,5,Summer,Parade
Ascot Vale,2,u,685000.0,S,Brad,5.9,2.0,1.0,2.0,228.0,1995.0,Moonee Valley,Western Metropolitan,2016,7,11,Summer,Epsom
Ascot Vale,3,h,1230000.0,S,Nelson,5.9,4.0,1.0,2.0,594.0,1960.0,Moonee Valley,Western Metropolitan,2016,8,10,Summer,Monash
Ascot Vale,2,h,636500.0,S,Jellis,5.9,2.0,1.0,1.0,0.0,,Moonee Valley,Western Metropolitan,2016,8,10,Summer,Ormond
Ascot Vale,3,h,910000.0,S,Raine,5.9,3.0,1.0,0.0,317.0,,Moonee Valley,Western Metropolitan,2016,8,10,Summer,Roseberry
Ascot Vale,2,h,770000.0,PI,Nelson,5.9,2.0,1.0,1.0,226.0,1900.0,Moonee Valley,Western Metropolitan,2016,10,9,Autumn,Francis
Ascot Vale,3,h,960000.0,S,Walshe,5.9,3.0,2.0,2.0,229.0,2011.0,Moonee Valley,Western Metropolitan,2016,10,12,Autumn,Dalgety
Ascot Vale,4,h,890000.0,SP,Raine,5.9,4.0,1.0,1.0,300.0,1890.0,Moonee Valley,Western Metropolitan,2016,10,12,Autumn,Mirams
Ascot Vale,2,h,965000.0,S,Nelson,5.9,2.0,1.0,1.0,170.0,,Moonee Valley,Western Metropolitan,2016,10,12,Autumn,Parade
Ascot Vale,3,h,1440000.0,S,Nelson,5.9,3.0,1.0,1.0,487.0,1900.0,Moonee Valley,Western Metropolitan,2017,11,2,Autumn,Parade
Ascot Vale,2,h,955000.0,S,Woodards,5.9,2.0,1.0,0.0,255.0,,Moonee Valley,Western Metropolitan,2017,11,3,Autumn,Ascot
Ascot Vale,2,u,450000.0,VB,Nelson,5.9,2.0,1.0,1.0,0.0,2010.0,Moonee Valley,Western Metropolitan,2016,12,11,Winter,Epsom
Ascot Vale,3,h,801000.0,S,Jellis,5.9,3.0,1.0,2.0,431.0,1950.0,Moonee Valley,Western Metropolitan,2016,12,11,Winter,Farncomb
Ascot Vale,3,h,1000000.0,PI,Brad,5.9,3.0,2.0,2.0,440.0,1955.0,Moonee Valley,Western Metropolitan,2016,12,11,Winter,Newsom
Ascot Vale,3,h,1435000.0,S,Nelson,5.9,3.0,2.0,2.0,532.0,1950.0,Moonee Valley,Western Metropolitan,2016,12,11,Winter,Pentland
Ascot Vale,1,u,390000.0,S,Alexkarbon,5.9,1.0,1.0,1.0,0.0,1972.0,Moonee Valley,Western Metropolitan,2016,12,11,Winter,Parade
Ascot Vale,3,h,1425000.0,PI,Jellis,5.9,3.0,2.0,2.0,495.0,1920.0,Moonee Valley,Western Metropolitan,2016,8,13,Summer,Monash
Ascot Vale,4,h,1340000.0,S,Nelson,5.9,3.0,2.0,2.0,683.0,1978.0,Moonee Valley,Western Metropolitan,2016,5,14,Spring,Fenton
Ascot Vale,3,h,955000.0,S,Brad,5.9,3.0,1.0,1.0,263.0,1910.0,Moonee Valley,Western Metropolitan,2016,5,14,Spring,Munro
Ascot Vale,4,h,1100000.0,VB,Nelson,5.9,4.0,2.0,5.0,559.0,1920.0,Moonee Valley,Western Metropolitan,2016,10,15,Autumn,Epsom
Ascot Vale,3,h,1255000.0,S,Nelson,5.9,3.0,2.0,2.0,308.0,,Moonee Valley,Western Metropolitan,2016,10,15,Autumn,Hockey
Ascot Vale,2,u,432000.0,S,Biggin,5.9,2.0,1.0,1.0,0.0,1978.0,Moonee Valley,Western Metropolitan,2016,10,15,Autumn,Ormond
Ascot Vale,4,h,1640000.0,S,Raine,5.9,4.0,3.0,2.0,562.0,1890.0,Moonee Valley,Western Metropolitan,2016,4,16,Spring,Angler
Ascot Vale,6,h,1430000.0,S,Nelson,5.9,4.0,2.0,1.0,461.0,1900.0,Moonee Valley,Western Metropolitan,2016,4,16,Spring,Ayr
Ascot Vale,2,u,610000.0,SP,Brad,5.9,2.0,1.0,1.0,301.0,1995.0,Moonee Valley,Western Metropolitan,2016,4,16,Spring,Epsom
Ascot Vale,3,h,940000.0,S,Nelson,5.9,3.0,3.0,1.0,491.0,1950.0,Moonee Valley,Western Metropolitan,2016,4,16,Spring,Parade
Ascot Vale,3,h,890000.0,SP,Brad,5.9,3.0,1.0,1.0,242.0,1920.0,Moonee Valley,Western Metropolitan,2016,7,16,Summer,Mirams
Ascot Vale,3,h,1180000.0,SP,Brad,5.9,3.0,2.0,2.0,617.0,1930.0,Moonee Valley,Western Metropolitan,2016,9,17,Autumn,Hurtle
Ascot Vale,4,h,1480000.0,S,Raine,5.9,4.0,2.0,2.0,597.0,1939.0,Moonee Valley,Western Metropolitan,2016,9,17,Autumn,Walter
Ascot Vale,2,h,1150000.0,S,Brad,5.9,2.0,1.0,1.0,387.0,,Moonee Valley,Western Metropolitan,2017,3,18,Spring,Bayview
Ascot Vale,3,h,1350000.0,S,Brad,5.9,3.0,1.0,3.0,575.0,,Moonee Valley,Western Metropolitan,2017,3,18,Spring,Monash
Ascot Vale,5,h,1905000.0,S,Nelson,5.9,5.0,2.0,2.0,521.0,,Moonee Valley,Western Metropolitan,2017,3,18,Spring,South
Ascot Vale,2,t,865000.0,SP,Nelson,5.9,2.0,2.0,1.0,146.0,2015.0,Moonee Valley,Western Metropolitan,2017,3,18,Spring,Walter
Ascot Vale,2,t,705000.0,S,Brad,5.9,2.0,2.0,1.0,113.0,1998.0,Moonee Valley,Western Metropolitan,2016,6,18,Summer,Maribyrnong
Ascot Vale,2,u,442000.0,S,Alexkarbon,5.9,2.0,1.0,1.0,0.0,1975.0,Moonee Valley,Western Metropolitan,2016,6,18,Summer,Milton
Ascot Vale,2,u,540000.0,S,Jellis,5.9,2.0,2.0,1.0,0.0,,Moonee Valley,Western Metropolitan,2016,11,19,Autumn,Burrowes
Ascot Vale,3,h,1037500.0,S,Alexkarbon,5.9,3.0,1.0,2.0,506.0,1920.0,Moonee Valley,Western Metropolitan,2016,11,19,Autumn,Geddes
Ascot Vale,3,t,1050000.0,S,Jellis,5.9,3.0,2.0,2.0,318.0,2013.0,Moonee Valley,Western Metropolitan,2016,11,19,Autumn,Newsom
Ascot Vale,2,u,440000.0,S,McDonald,5.9,2.0,1.0,1.0,0.0,1970.0,Moonee Valley,Western Metropolitan,2016,11,19,Autumn,Roseberry
Ascot Vale,2,h,1010000.0,S,Brad,5.9,2.0,1.0,1.0,325.0,,Moonee Valley,Western Metropolitan,2016,11,19,Autumn,Parade
Ascot Vale,4,h,1430000.0,S,Nelson,5.9,4.0,2.0,0.0,418.0,1900.0,Moonee Valley,Western Metropolitan,2016,5,22,Spring,Bloomfield
Ascot Vale,2,u,570000.0,VB,Nelson,5.9,2.0,1.0,1.0,0.0,,Moonee Valley,Western Metropolitan,2016,5,22,Spring,Geddes
Ascot Vale,2,u,690000.0,S,Brad,5.9,2.0,1.0,1.0,0.0,,Moonee Valley,Western Metropolitan,2016,5,22,Spring,Parade
Ascot Vale,3,h,1291000.0,S,Brad,5.9,3.0,1.0,2.0,414.0,,Moonee Valley,Western Metropolitan,2016,4,23,Spring,Bloomfield
Ascot Vale,3,h,1130000.0,S,Nelson,5.9,3.0,2.0,1.0,272.0,1900.0,Moonee Valley,Western Metropolitan,2016,4,23,Spring,Middle
Ascot Vale,3,h,1135000.0,S,Brad,5.9,3.0,1.0,1.0,296.0,1910.0,Moonee Valley,Western Metropolitan,2016,9,24,Autumn,Francis
Ascot Vale,4,h,950000.0,PI,Nelson,5.9,4.0,2.0,1.0,298.0,1920.0,Moonee Valley,Western Metropolitan,2016,9,24,Autumn,Geddes
Ascot Vale,3,u,790000.0,PI,Weda,5.9,3.0,2.0,1.0,0.0,,Moonee Valley,Western Metropolitan,2016,9,24,Autumn,Union
Ascot Vale,2,u,390000.0,PI,Jellis,5.9,2.0,1.0,1.0,1957.0,2012.0,Moonee Valley,Western Metropolitan,2017,2,25,Winter,Epsom
Ascot Vale,4,h,1345000.0,S,Jellis,5.9,4.0,1.0,1.0,552.0,1920.0,Moonee Valley,Western Metropolitan,2017,2,25,Winter,Mirams
Ascot Vale,3,h,1381500.0,S,Barry,5.9,3.0,2.0,2.0,416.0,1900.0,Moonee Valley,Western Metropolitan,2017,2,25,Winter,Walter
Ascot Vale,3,h,940000.0,S,Jellis,5.9,3.0,2.0,2.0,285.0,2011.0,Moonee Valley,Western Metropolitan,2016,7,26,Summer,Dalgety
Ascot Vale,3,h,995000.0,S,Nelson,5.9,3.0,2.0,1.0,314.0,2010.0,Moonee Valley,Western Metropolitan,2016,7,26,Summer,Dalgety
